Attack Rate (per 1000),CFR (%),Cases,Date,Deaths,Governorate
0.7,0.2,439,2017-08-03,1,Shabwah
0.7,0.3,517,2017-06-21,3,Marib
0.7,0.5,934,2017-06-21,9,Al Jawf
0.7,0.5,905,2017-06-20,9,Al Jawf
0.7,0.2,596,2017-07-13,1,Sa'ada
0.7,0.2,596,2017-07-14,1,Sa'ada
0.7,0.2,229,2017-06-27,1,Al Maharah
0.7,0.2,430,2017-07-31,1,Shabwah
0.7,0.2,435,2017-08-01,1,Shabwah
0.69,0.7,724,2017-06-07,5,Lahj
0.674,0.175,591,2018-02-18,2,Hadramaut
0.65,0.25,214,2017-06-26,1,Al Maharah
0.65,0.55,856,2017-06-19,9,Al Jawf
0.65,0.55,841,2017-06-18,9,Al Jawf
0.65,0.3,485,2017-06-19,3,Marib
0.65,0.3,485,2017-06-20,3,Marib
0.635,0.35,456,2017-06-18,3,Marib
0.615,0.55,796,2017-06-17,9,Al Jawf
0.6,0.3,390,2017-07-26,1,Shabwah
0.6,0.25,201,2017-06-25,1,Al Maharah
0.6,0.2,517,2017-07-10,1,Sa'ada
0.6,0.2,534,2017-07-11,1,Sa'ada
0.6,0.2,566,2017-07-12,1,Sa'ada
0.6,0.3,388,2017-07-23,1,Shabwah
0.6,0.3,388,2017-07-24,1,Shabwah
0.6,0.3,389,2017-07-25,1,Shabwah
0.6,0.3,392,2017-07-28,1,Shabwah
0.6,0.3,393,2017-07-29,1,Shabwah
0.6,0.3,390,2017-07-27,1,Shabwah
0.6,0.25,192,2017-06-24,1,Al Maharah
0.6,0.3,394,2017-07-30,1,Shabwah
0.59,1.3,1791,2017-05-22,23,Taizz
0.59,0.7,5634,2017-06-22,40,Aden
0.59,0.6,3635,2017-06-22,21,Abyan
0.565,0.35,407,2017-06-17,3,Marib
0.555,0.55,718,2017-06-14,8,Al Jawf
0.55,1.8,3485,2017-06-22,61,Raymah
0.55,0.3,178,2017-06-23,1,Al Maharah
0.53,0.6,687,2017-06-13,8,Al Jawf
0.51,2.5,489,2017-05-22,12,Aden
0.5,0.7,15084,2017-06-22,111,Taizz
0.5,0.2,477,2017-07-07,1,Sa'ada
0.5,0.6,646,2017-06-12,8,Al Jawf
0.5,0.3,353,2017-07-21,1,Shabwah
0.5,0.2,466,2017-07-06,1,Sa'ada
0.5,0.3,353,2017-07-22,1,Shabwah
0.5,0.2,450,2017-07-05,1,Sa'ada
0.5,0.3,331,2017-07-20,1,Shabwah
0.5,0.3,331,2017-07-19,1,Shabwah
0.5,0.3,305,2017-07-18,1,Shabwah
0.5,0.3,303,2017-07-16,1,Shabwah
0.5,0.2,415,2017-07-02,1,Sa'ada
0.5,0.3,305,2017-07-17,1,Shabwah
0.5,0.2,423,2017-07-03,1,Sa'ada
0.5,0.2,429,2017-07-04,1,Sa'ada
0.495,0.15,357,2017-06-14,1,Marib
0.49,0.4,520,2017-06-04,2,Lahj
0.48,0.9,10234,2017-06-22,87,Dhamar
0.48,1.2,14778,2017-06-22,183,Ibb
0.475,0.55,618,2017-06-10,7,Al Jawf
0.465,0.15,335,2017-06-13,1,Marib
0.45,0.4,471,2017-05-30,2,Lahj
0.45,2.7,1378,2017-05-22,37,Ibb
0.45,0.35,151,2017-06-21,1,Al Maharah
0.45,0.35,139,2017-06-20,1,Al Maharah
0.445,0.15,319,2017-06-12,1,Marib
0.41,0.15,295,2017-06-10,1,Marib
0.4,0.4,240,2017-07-11,1,Shabwah
0.4,0.4,275,2017-07-13,1,Shabwah
0.4,0.3,372,2017-06-29,1,Sa'ada
0.4,0.4,280,2017-07-14,1,Shabwah
0.4,0.3,291,2017-07-15,1,Shabwah
0.4,0.3,324,2017-06-27,1,Sa'ada
0.4,0.3,398,2017-07-01,1,Sa'ada
0.4,0.3,346,2017-06-28,1,Sa'ada
0.4,0.3,385,2017-06-30,1,Sa'ada
0.4,0.4,240,2017-07-12,1,Shabwah
0.4,0.4,123,2017-06-19,1,Al Maharah
0.395,0.5,513,2017-06-07,5,Al Jawf
0.375,0.18,578,2017-10-17,2,Hadramaut
0.37350000000000005,0.18,576,2017-10-16,2,Hadramaut
0.3725,0.18,574,2017-10-14,2,Hadramaut
0.37,0.8,2463,2017-05-27,40,Al Hudaydah
0.36500000000000005,0.18,563,2017-10-11,2,Hadramaut
0.3635,0.185,561,2017-10-09,2,Hadramaut
0.36250000000000004,0.185,559,2017-10-10,2,Hadramaut
0.36,0.3,23944,2017-06-22,137,Al Hudaydah
0.357,0.185,551,2017-10-08,2,Hadramaut
0.35400000000000004,0.19,546,2017-10-05,2,Hadramaut
0.351,0.19,541,2017-10-04,2,Hadramaut
0.351,0.19,541,2017-10-03,2,Hadramaut
0.34550000000000003,0.195,533,2017-10-02,2,Hadramaut
0.34550000000000003,0.195,533,2017-10-01,2,Hadramaut
0.3425,0.195,528,2017-09-30,2,Hadramaut
0.34,0.45,110,2017-06-18,1,Al Maharah
0.34,0.2,245,2017-06-07,1,Marib
0.335,0.6,433,2017-06-04,5,Al Jawf
0.33,0.2,509,2017-09-28,2,Hadramaut
0.33,0.2,509,2017-09-27,2,Hadramaut
0.321,0.21,495,2017-09-26,2,Hadramaut
0.3135,0.215,483,2017-09-24,2,Hadramaut
0.3135,0.215,483,2017-09-25,2,Hadramaut
0.3105,0.215,479,2017-09-23,2,Hadramaut
0.31,0.0,100,2017-06-17,0,Al Maharah
0.31,0.3,328,2017-05-27,1,Lahj
0.305,0.22,470,2017-09-22,2,Hadramaut
0.3035,0.22,468,2017-09-21,2,Hadramaut
0.3,0.0,165,2017-07-03,0,Shabwah
0.3,0.0,189,2017-07-07,0,Shabwah
0.3,0.4,224,2017-07-10,1,Shabwah
0.3,0.0,189,2017-07-05,0,Shabwah
0.3,0.4,276,2017-06-25,1,Sa'ada
0.3,0.0,189,2017-07-04,0,Shabwah
0.3,0.4,253,2017-06-24,1,Sa'ada
0.3,0.4,253,2017-06-23,1,Sa'ada
0.3,0.3,297,2017-06-26,1,Sa'ada
0.3,0.0,189,2017-07-06,0,Shabwah
0.297,0.115,458,2017-09-20,1,Hadramaut
0.28400000000000003,0.12,438,2017-09-19,1,Hadramaut
0.27699999999999997,0.12,427,2017-09-18,1,Hadramaut
0.2705,0.125,417,2017-09-17,1,Hadramaut
0.257,0.13,396,2017-09-16,1,Hadramaut
0.255,0.6,334,2017-05-30,4,Al Jawf
0.2455,0.135,378,2017-09-15,1,Hadramaut
0.24,0.0,78,2017-06-14,0,Al Maharah
0.2395,0.14,369,2017-09-14,1,Hadramaut
0.2285,0.15,352,2017-09-13,1,Hadramaut
0.215,0.0,70,2017-06-13,0,Al Maharah
0.21,0.6,2163,2017-06-22,12,Lahj
0.21,0.35,151,2017-06-04,1,Marib
0.21,0.55,271,2017-05-27,3,Al Jawf
0.21,1.15,1397,2017-05-22,32,Al Hudaydah
0.2095,0.16,323,2017-09-12,1,Hadramaut
0.2095,0.16,323,2017-09-11,1,Hadramaut
0.20850000000000002,0.16,321,2017-09-10,1,Hadramaut
0.204,0.165,314,2017-09-08,1,Hadramaut
0.204,0.165,314,2017-09-09,1,Hadramaut
0.2,0.0,126,2017-06-29,0,Shabwah
0.2,0.0,126,2017-06-30,0,Shabwah
0.2,0.0,114,2017-06-28,0,Shabwah
0.2,0.0,152,2017-07-01,0,Shabwah
0.2,0.0,165,2017-06-20,0,Sa'ada
0.2,0.0,164,2017-06-19,0,Sa'ada
0.2,0.0,160,2017-07-02,0,Shabwah
0.2,0.5,210,2017-06-21,1,Sa'ada
0.18550000000000003,0.18,286,2017-09-07,1,Hadramaut
0.18300000000000002,0.185,282,2017-09-06,1,Hadramaut
0.18050000000000002,0.185,278,2017-09-05,1,Hadramaut
0.18,0.0,163,2017-06-18,0,Sa'ada
0.18,0.0,158,2017-06-17,0,Sa'ada
0.1655,0.205,255,2017-09-04,1,Hadramaut
0.16,0.0,138,2017-06-13,0,Sa'ada
0.16,0.0,138,2017-06-12,0,Sa'ada
0.16,0.0,168,2017-05-22,0,Lahj
0.16,0.0,139,2017-06-14,0,Sa'ada
0.16,0.45,114,2017-05-30,1,Marib
0.1545,0.22,238,2017-09-03,1,Hadramaut
0.15,0.225,231,2017-09-02,1,Hadramaut
0.15,0.0,136,2017-06-10,0,Sa'ada
0.14750000000000002,0.23,227,2017-09-01,1,Hadramaut
0.145,0.8,189,2017-05-22,3,Al Jawf
0.14350000000000002,0.235,221,2017-08-31,1,Hadramaut
0.14,0.0,46,2017-06-12,0,Al Maharah
0.14,0.0,46,2017-06-10,0,Al Maharah
0.14,0.0,125,2017-06-07,0,Sa'ada
0.136,0.25,209,2017-08-30,1,Hadramaut
0.134,0.255,206,2017-08-29,1,Hadramaut
0.13,0.265,200,2017-08-28,1,Hadramaut
0.13,0.0,118,2017-06-04,0,Sa'ada
0.1235,0.28,190,2017-08-27,1,Hadramaut
0.12,0.0,106,2017-05-30,0,Sa'ada
0.1185,0.29,182,2017-08-26,1,Hadramaut
0.11399999999999999,0.295,180,2017-08-24,1,Hadramaut
0.10550000000000001,0.32,167,2017-08-23,1,Hadramaut
0.10550000000000001,0.32,167,2017-08-22,1,Hadramaut
0.1,0.0,95,2017-06-27,0,Shabwah
0.1,0.0,70,2017-06-23,0,Shabwah
0.1,0.0,47,2017-06-19,0,Shabwah
0.1,0.0,70,2017-06-25,0,Shabwah
0.1,0.0,51,2017-06-20,0,Shabwah
0.1,0.0,86,2017-05-27,0,Sa'ada
0.1,0.0,70,2017-06-24,0,Shabwah
0.1,0.0,51,2017-06-21,0,Shabwah
0.1,0.0,80,2017-06-26,0,Shabwah
0.098,0.345,155,2017-08-19,1,Hadramaut
0.098,0.345,155,2017-08-20,1,Hadramaut
0.098,0.345,155,2017-08-21,1,Hadramaut
0.0905,0.375,143,2017-08-16,1,Hadramaut
0.0905,0.375,143,2017-08-17,1,Hadramaut
0.0905,0.375,143,2017-08-18,1,Hadramaut
0.087,0.395,137,2017-08-15,1,Hadramaut
0.085,0.35,594,2017-06-22,4,Marib
0.08,0.45,1006,2017-06-22,9,Al Jawf
0.08,0.85,59,2017-05-27,1,Marib
0.08,0.45,125,2017-08-13,1,Hadramaut
0.057,0.6,90,2017-08-06,1,Hadramaut
0.05,0.85,65,2017-08-03,1,Hadramaut
0.05,1.2,49,2017-08-01,1,Hadramaut
0.05,0.3,165,2017-06-22,1,Al Maharah
0.05,0.0,35,2017-06-18,0,Shabwah
0.03,0.0,18,2017-06-10,0,Shabwah
0.03,0.0,18,2017-06-17,0,Shabwah
0.03,0.0,18,2017-06-12,0,Shabwah
0.03,0.0,18,2017-06-13,0,Shabwah
0.03,0.0,18,2017-06-14,0,Shabwah
0.03,0.4,253,2017-06-22,1,Sa'ada
0.02,0.0,12,2017-06-07,0,Shabwah
0.02,0.0,11,2017-05-30,0,Shabwah
0.02,0.0,12,2017-06-04,0,Shabwah
0.01,0.0,58,2017-06-22,0,Shabwah
0.01,0.0,8,2017-05-27,0,Shabwah
0.005,0.0,2,2017-05-22,0,Marib
0.0,0.0,6,2017-07-17,0,Hadramaut
0.0,0.0,0,2017-06-12,0,Hadramaut
0.0,0.0,0,2017-06-07,0,Hadramaut
0.0,0.0,0,2017-06-04,0,Hadramaut
0.0,0.0,0,2017-05-30,0,Hadramaut
0.0,0.0,0,2017-05-27,0,Hadramaut
0.0,0.0,0,2017-05-22,0,Hadramaut
0.0,0.0,0,2017-06-22,0,Hadramaut
0.0,0.0,6,2017-07-18,0,Hadramaut
0.0,0.0,0,2017-06-07,0,Al Maharah
0.0,0.0,0,2017-06-04,0,Al Maharah
0.0,0.0,0,2017-05-30,0,Al Maharah
0.0,0.0,0,2017-05-27,0,Al Maharah
0.0,0.0,0,2017-05-22,0,Al Maharah
0.0,0.0,7,2017-07-19,0,Hadramaut
0.0,0.0,7,2017-07-20,0,Hadramaut
0.0,0.0,7,2017-07-21,0,Hadramaut
0.0,0.0,7,2017-07-22,0,Hadramaut
0.0,0.0,7,2017-07-23,0,Hadramaut
0.0,0.0,7,2017-07-24,0,Hadramaut
0.0,0.0,7,2017-07-25,0,Hadramaut
0.0,0.0,7,2017-07-26,0,Hadramaut
0.0,0.0,7,2017-07-27,0,Hadramaut
0.0,0.0,7,2017-07-28,0,Hadramaut
0.0,0.0,7,2017-07-30,0,Hadramaut
0.0,0.0,7,2017-07-29,0,Hadramaut
0.0,0.0,28,2017-07-31,0,Hadramaut
0.0,0.0,0,2017-06-10,0,Hadramaut
0.0,0.0,0,2017-06-13,0,Hadramaut
0.0,0.0,4,2017-07-15,0,Hadramaut
0.0,0.0,0,2017-06-14,0,Hadramaut
0.0,0.0,4,2017-07-14,0,Hadramaut
0.0,0.0,4,2017-07-12,0,Hadramaut
0.0,0.0,4,2017-07-13,0,Hadramaut
0.0,0.0,4,2017-07-11,0,Hadramaut
0.0,0.0,4,2017-07-10,0,Hadramaut
0.0,0.0,6,2017-07-07,0,Hadramaut
0.0,0.0,6,2017-07-06,0,Hadramaut
0.0,0.0,2,2017-07-05,0,Hadramaut
0.0,0.0,2,2017-07-04,0,Hadramaut
0.0,0.0,2,2017-07-03,0,Hadramaut
0.0,0.0,2,2017-07-02,0,Hadramaut
0.0,0.0,2,2017-07-01,0,Hadramaut
0.0,0.0,2,2017-06-30,0,Hadramaut
0.0,0.0,0,2017-06-29,0,Hadramaut
0.0,0.0,0,2017-06-28,0,Hadramaut
0.0,0.0,0,2017-06-27,0,Hadramaut
0.0,0.0,6,2017-07-16,0,Hadramaut
0.0,0.0,0,2017-06-25,0,Hadramaut
0.0,0.0,0,2017-06-24,0,Hadramaut
0.0,0.0,0,2017-06-23,0,Hadramaut
0.0,0.0,0,2017-06-21,0,Hadramaut
0.0,0.0,0,2017-06-20,0,Hadramaut
0.0,0.0,0,2017-06-19,0,Hadramaut
0.0,0.0,0,2017-06-18,0,Hadramaut
0.0,0.0,0,2017-06-17,0,Hadramaut
0.0,0.0,0,2017-06-26,0,Hadramaut
